path,label,label_name,split,source_split,base_image,src_file,bbox,conf,origin,domain
C:/Arib/MASSA AYAM/chicken detection + constrative classification/data/crops_kolektor_gt/test/normal/20649_03344.png,0,normal,test,test,20649,20649.png,"[132, 273, 191, 363]",1.0,kolektor_gt,kolektor_permukaan
C:/Arib/MASSA AYAM/chicken detection + constrative classification/data/crops_kolektor_gt/test/normal/20650_03345.png,0,normal,test,test,20650,20650.png,"[83, 432, 159, 449]",1.0,kolektor_gt,kolektor_permukaan
C:/Arib/MASSA AYAM/chicken detection + constrative classification/data/crops_kolektor_gt/test/normal/20651_03346.png,0,normal,test,test,20651,20651.png,"[148, 35, 224, 94]",1.0,kolektor_gt,kolektor_permukaan
C:/Arib/MASSA AYAM/chicken detection + constrative classification/data/crops_kolektor_gt/test/normal/20652_03347.png,0,normal,test,test,20652,20652.png,"[98, 49, 130, 92]",1.0,kolektor_gt,kolektor_permukaan
C:/Arib/MASSA AYAM/chicken detection + constrative classification/data/crops_kolektor_gt/test/normal/20653_03348.png,0,normal,test,test,20653,20653.png,"[0, 73, 175, 366]",1.0,kolektor_gt,kolektor_permukaan
C:/Arib/MASSA AYAM/chicken detection + constrative classification/data/crops_kolektor_gt/test/normal/20654_03349.png,0,normal,test,test,20654,20654.png,"[60, 165, 149, 203]",1.0,kolektor_gt,kolektor_permukaan
C:/Arib/MASSA AYAM/chicken detection + constrative classification/data/crops_kolektor_gt/test/normal/20655_03350.png,0,normal,test,test,20655,20655.png,"[146, 492, 188, 551]",1.0,kolektor_gt,kolektor_permukaan
C:/Arib/MASSA AYAM/chicken detection + constrative classification/data/crops_kolektor_gt/test/normal/20656_03351.png,0,normal,test,test,20656,20656.png,"[48, 591, 92, 635]",1.0,kolektor_gt,kolektor_permukaan
C:/Arib/MASSA AYAM/chicken detection + constrative classification/data/crops_kolektor_gt/test/normal/20657_03352.png,0,normal,test,test,20657,20657.png,"[116, 269, 125, 282]",1.0,kolektor_gt,kolektor_permukaan
C:/Arib/MASSA AYAM/chicken detection + constrative classification/data/crops_kolektor_gt/test/normal/20658_03353.png,0,normal,test,test,20658,20658.png,"[190, 286, 211, 379]",1.0,kolektor_gt,kolektor_permukaan
C:/Arib/MASSA AYAM/chicken detection + constrative classification/data/crops_kolektor_gt/test/normal/20659_03354.png,0,normal,test,test,20659,20659.png,"[86, 345, 160, 434]",1.0,kolektor_gt,kolektor_permukaan
C:/Arib/MASSA AYAM/chicken detection + constrative classification/data/crops_kolektor_gt/test/normal/20660_03356.png,0,normal,test,test,20660,20660.png,"[47, 261, 56, 303]",1.0,kolektor_gt,kolektor_permukaan
C:/Arib/MASSA AYAM/chicken detection + constrative classification/data/crops_kolektor_gt/test/normal/20661_03357.png,0,normal,test,test,20661,20661.png,"[124, 562, 176, 609]",1.0,kolektor_gt,kolektor_permukaan
C:/Arib/MASSA AYAM/chicken detection + constrative classification/data/crops_kolektor_gt/test/normal/20662_03358.png,0,normal,test,test,20662,20662.png,"[171, 350, 206, 443]",1.0,kolektor_gt,kolektor_permukaan
C:/Arib/MASSA AYAM/chicken detection + constrative classification/data/crops_kolektor_gt/test/normal/20663_03359.png,0,normal,test,test,20663,20663.png,"[16, 374, 25, 404]",1.0,kolektor_gt,kolektor_permukaan
C:/Arib/MASSA AYAM/chicken detection + constrative classification/data/crops_kolektor_gt/test/normal/20664_03360.png,0,normal,test,test,20664,20664.png,"[69, 129, 216, 172]",1.0,kolektor_gt,kolektor_permukaan
C:/Arib/MASSA AYAM/chicken detection + constrative classification/data/crops_kolektor_gt/test/normal/20665_03364.png,0,normal,test,test,20665,20665.png,"[58, 468, 93, 561]",1.0,kolektor_gt,kolektor_permukaan
C:/Arib/MASSA AYAM/chicken detection + constrative classification/data/crops_kolektor_gt/test/normal/20665_03365.png,0,normal,test,test,20665,20665.png,"[28, 123, 117, 161]",1.0,kolektor_gt,kolektor_permukaan
C:/Arib/MASSA AYAM/chicken detection + constrative classification/data/crops_kolektor_gt/test/normal/20665_03366.png,0,normal,test,test,20665,20665.png,"[111, 566, 128, 581]",1.0,kolektor_gt,kolektor_permukaan
C:/Arib/MASSA AYAM/chicken detection + constrative classification/data/crops_kolektor_gt/test/normal/20666_03367.png,0,normal,test,test,20666,20666.png,"[129, 186, 212, 221]",1.0,kolektor_gt,kolektor_permukaan
C:/Arib/MASSA AYAM/chicken detection + constrative classification/data/crops_kolektor_gt/test/normal/20667_03369.png,0,normal,test,test,20667,20667.png,"[130, 199, 203, 248]",1.0,kolektor_gt,kolektor_permukaan
C:/Arib/MASSA AYAM/chicken detection + constrative classification/data/crops_kolektor_gt/test/normal/20668_03370.png,0,normal,test,test,20668,20668.png,"[56, 17, 125, 103]",1.0,kolektor_gt,kolektor_permukaan
C:/Arib/MASSA AYAM/chicken detection + constrative classification/data/crops_kolektor_gt/test/normal/20669_03372.png,0,normal,test,test,20669,20669.png,"[45, 538, 205, 628]",1.0,kolektor_gt,kolektor_permukaan
C:/Arib/MASSA AYAM/chicken detection + constrative classification/data/crops_kolektor_gt/test/normal/20670_03373.png,0,normal,test,test,20670,20670.png,"[144, 543, 189, 607]",1.0,kolektor_gt,kolektor_permukaan
C:/Arib/MASSA AYAM/chicken detection + constrative classification/data/crops_kolektor_gt/test/normal/20671_03376.png,0,normal,test,test,20671,20671.png,"[12, 545, 73, 565]",1.0,kolektor_gt,kolektor_permukaan
C:/Arib/MASSA AYAM/chicken detection + constrative classification/data/crops_kolektor_gt/test/normal/20671_03377.png,0,normal,test,test,20671,20671.png,"[40, 102, 67, 172]",1.0,kolektor_gt,kolektor_permukaan
C:/Arib/MASSA AYAM/chicken detection + constrative classification/data/crops_kolektor_gt/test/normal/20672_03379.png,0,normal,test,test,20672,20672.png,"[42, 231, 111, 317]",1.0,kolektor_gt,kolektor_permukaan
C:/Arib/MASSA AYAM/chicken detection + constrative classification/data/crops_kolektor_gt/test/normal/20673_03380.png,0,normal,test,test,20673,20673.png,"[38, 434, 116, 528]",1.0,kolektor_gt,kolektor_permukaan
C:/Arib/MASSA AYAM/chicken detection + constrative classification/data/crops_kolektor_gt/test/normal/20674_03381.png,0,normal,test,test,20674,20674.png,"[12, 410, 81, 441]",1.0,kolektor_gt,kolektor_permukaan
C:/Arib/MASSA AYAM/chicken detection + constrative classification/data/crops_kolektor_gt/test/normal/20675_03382.png,0,normal,test,test,20675,20675.png,"[33, 431, 214, 523]",1.0,kolektor_gt,kolektor_permukaan
C:/Arib/MASSA AYAM/chicken detection + constrative classification/data/crops_kolektor_gt/test/normal/20676_03383.png,0,normal,test,test,20676,20676.png,"[82, 139, 153, 212]",1.0,kolektor_gt,kolektor_permukaan
C:/Arib/MASSA AYAM/chicken detection + constrative classification/data/crops_kolektor_gt/test/normal/20677_03384.png,0,normal,test,test,20677,20677.png,"[0, 76, 127, 176]",1.0,kolektor_gt,kolektor_permukaan
C:/Arib/MASSA AYAM/chicken detection + constrative classification/data/crops_kolektor_gt/test/normal/20678_03385.png,0,normal,test,test,20678,20678.png,"[171, 319, 213, 394]",1.0,kolektor_gt,kolektor_permukaan
C:/Arib/MASSA AYAM/chicken detection + constrative classification/data/crops_kolektor_gt/test/normal/20679_03386.png,0,normal,test,test,20679,20679.png,"[156, 68, 181, 128]",1.0,kolektor_gt,kolektor_permukaan
C:/Arib/MASSA AYAM/chicken detection + constrative classification/data/crops_kolektor_gt/test/normal/20680_03387.png,0,normal,test,test,20680,20680.png,"[8, 73, 195, 279]",1.0,kolektor_gt,kolektor_permukaan
C:/Arib/MASSA AYAM/chicken detection + constrative classification/data/crops_kolektor_gt/test/normal/20681_03388.png,0,normal,test,test,20681,20681.png,"[195, 248, 220, 302]",1.0,kolektor_gt,kolektor_permukaan
C:/Arib/MASSA AYAM/chicken detection + constrative classification/data/crops_kolektor_gt/test/normal/20682_03390.png,0,normal,test,test,20682,20682.png,"[40, 429, 113, 478]",1.0,kolektor_gt,kolektor_permukaan
C:/Arib/MASSA AYAM/chicken detection + constrative classification/data/crops_kolektor_gt/test/normal/20683_03391.png,0,normal,test,test,20683,20683.png,"[31, 358, 139, 417]",1.0,kolektor_gt,kolektor_permukaan
C:/Arib/MASSA AYAM/chicken detection + constrative classification/data/crops_kolektor_gt/test/normal/20684_03392.png,0,normal,test,test,20684,20684.png,"[35, 411, 104, 442]",1.0,kolektor_gt,kolektor_permukaan
C:/Arib/MASSA AYAM/chicken detection + constrative classification/data/crops_kolektor_gt/test/normal/20685_03394.png,0,normal,test,test,20685,20685.png,"[185, 155, 206, 248]",1.0,kolektor_gt,kolektor_permukaan
C:/Arib/MASSA AYAM/chicken detection + constrative classification/data/crops_kolektor_gt/test/normal/20686_03395.png,0,normal,test,test,20686,20686.png,"[70, 335, 146, 394]",1.0,kolektor_gt,kolektor_permukaan
C:/Arib/MASSA AYAM/chicken detection + constrative classification/data/crops_kolektor_gt/test/normal/20687_03396.png,0,normal,test,test,20687,20687.png,"[133, 318, 154, 411]",1.0,kolektor_gt,kolektor_permukaan
C:/Arib/MASSA AYAM/chicken detection + constrative classification/data/crops_kolektor_gt/test/normal/20688_03397.png,0,normal,test,test,20688,20688.png,"[20, 482, 206, 541]",1.0,kolektor_gt,kolektor_permukaan
C:/Arib/MASSA AYAM/chicken detection + constrative classification/data/crops_kolektor_gt/test/normal/20689_03398.png,0,normal,test,test,20689,20689.png,"[76, 127, 118, 145]",1.0,kolektor_gt,kolektor_permukaan
C:/Arib/MASSA AYAM/chicken detection + constrative classification/data/crops_kolektor_gt/test/normal/20690_03399.png,0,normal,test,test,20690,20690.png,"[116, 157, 138, 210]",1.0,kolektor_gt,kolektor_permukaan
C:/Arib/MASSA AYAM/chicken detection + constrative classification/data/crops_kolektor_gt/test/normal/20691_03400.png,0,normal,test,test,20691,20691.png,"[87, 278, 165, 372]",1.0,kolektor_gt,kolektor_permukaan
C:/Arib/MASSA AYAM/chicken detection + constrative classification/data/crops_kolektor_gt/test/normal/20692_03401.png,0,normal,test,test,20692,20692.png,"[97, 261, 184, 316]",1.0,kolektor_gt,kolektor_permukaan
C:/Arib/MASSA AYAM/chicken detection + constrative classification/data/crops_kolektor_gt/test/normal/20693_03402.png,0,normal,test,test,20693,20693.png,"[109, 172, 180, 245]",1.0,kolektor_gt,kolektor_permukaan
C:/Arib/MASSA AYAM/chicken detection + constrative classification/data/crops_kolektor_gt/test/normal/20694_03403.png,0,normal,test,test,20694,20694.png,"[62, 298, 190, 412]",1.0,kolektor_gt,kolektor_permukaan
C:/Arib/MASSA AYAM/chicken detection + constrative classification/data/crops_kolektor_gt/test/normal/20695_03404.png,0,normal,test,test,20695,20695.png,"[22, 371, 44, 416]",1.0,kolektor_gt,kolektor_permukaan
C:/Arib/MASSA AYAM/chicken detection + constrative classification/data/crops_kolektor_gt/test/normal/20696_03405.png,0,normal,test,test,20696,20696.png,"[170, 506, 200, 532]",1.0,kolektor_gt,kolektor_permukaan
C:/Arib/MASSA AYAM/chicken detection + constrative classification/data/crops_kolektor_gt/test/normal/20697_03406.png,0,normal,test,test,20697,20697.png,"[107, 58, 179, 138]",1.0,kolektor_gt,kolektor_permukaan
C:/Arib/MASSA AYAM/chicken detection + constrative classification/data/crops_kolektor_gt/test/normal/20698_03407.png,0,normal,test,test,20698,20698.png,"[71, 282, 133, 313]",1.0,kolektor_gt,kolektor_permukaan
C:/Arib/MASSA AYAM/chicken detection + constrative classification/data/crops_kolektor_gt/test/normal/20699_03408.png,0,normal,test,test,20699,20699.png,"[130, 336, 226, 411]",1.0,kolektor_gt,kolektor_permukaan
C:/Arib/MASSA AYAM/chicken detection + constrative classification/data/crops_kolektor_gt/test/normal/20700_03409.png,0,normal,test,test,20700,20700.png,"[64, 365, 119, 407]",1.0,kolektor_gt,kolektor_permukaan
C:/Arib/MASSA AYAM/chicken detection + constrative classification/data/crops_kolektor_gt/test/normal/20701_03410.png,0,normal,test,test,20701,20701.png,"[182, 497, 217, 590]",1.0,kolektor_gt,kolektor_permukaan
C:/Arib/MASSA AYAM/chicken detection + constrative classification/data/crops_kolektor_gt/test/normal/20702_03411.png,0,normal,test,test,20702,20702.png,"[56, 444, 86, 533]",1.0,kolektor_gt,kolektor_permukaan
C:/Arib/MASSA AYAM/chicken detection + constrative classification/data/crops_kolektor_gt/test/normal/20703_03412.png,0,normal,test,test,20703,20703.png,"[199, 499, 221, 544]",1.0,kolektor_gt,kolektor_permukaan
C:/Arib/MASSA AYAM/chicken detection + constrative classification/data/crops_kolektor_gt/test/normal/20704_03413.png,0,normal,test,test,20704,20704.png,"[144, 384, 199, 426]",1.0,kolektor_gt,kolektor_permukaan
C:/Arib/MASSA AYAM/chicken detection + constrative classification/data/crops_kolektor_gt/test/normal/20705_03414.png,0,normal,test,test,20705,20705.png,"[170, 391, 222, 438]",1.0,kolektor_gt,kolektor_permukaan
C:/Arib/MASSA AYAM/chicken detection + constrative classification/data/crops_kolektor_gt/test/normal/20706_03415.png,0,normal,test,test,20706,20706.png,"[151, 100, 173, 145]",1.0,kolektor_gt,kolektor_permukaan
C:/Arib/MASSA AYAM/chicken detection + constrative classification/data/crops_kolektor_gt/test/normal/20707_03416.png,0,normal,test,test,20707,20707.png,"[195, 244, 216, 337]",1.0,kolektor_gt,kolektor_permukaan
C:/Arib/MASSA AYAM/chicken detection + constrative classification/data/crops_kolektor_gt/test/normal/20708_03417.png,0,normal,test,test,20708,20708.png,"[154, 431, 214, 469]",1.0,kolektor_gt,kolektor_permukaan
C:/Arib/MASSA AYAM/chicken detection + constrative classification/data/crops_kolektor_gt/test/normal/20709_03418.png,0,normal,test,test,20709,20709.png,"[5, 355, 164, 463]",1.0,kolektor_gt,kolektor_permukaan
C:/Arib/MASSA AYAM/chicken detection + constrative classification/data/crops_kolektor_gt/test/normal/20710_03419.png,0,normal,test,test,20710,20710.png,"[117, 587, 159, 605]",1.0,kolektor_gt,kolektor_permukaan
C:/Arib/MASSA AYAM/chicken detection + constrative classification/data/crops_kolektor_gt/test/normal/20711_03420.png,0,normal,test,test,20711,20711.png,"[102, 442, 184, 550]",1.0,kolektor_gt,kolektor_permukaan
C:/Arib/MASSA AYAM/chicken detection + constrative classification/data/crops_kolektor_gt/test/normal/20712_03421.png,0,normal,test,test,20712,20712.png,"[27, 580, 174, 623]",1.0,kolektor_gt,kolektor_permukaan
C:/Arib/MASSA AYAM/chicken detection + constrative classification/data/crops_kolektor_gt/test/normal/20713_03422.png,0,normal,test,test,20713,20713.png,"[121, 336, 234, 423]",1.0,kolektor_gt,kolektor_permukaan
C:/Arib/MASSA AYAM/chicken detection + constrative classification/data/crops_kolektor_gt/test/normal/20714_03423.png,0,normal,test,test,20714,20714.png,"[105, 29, 155, 114]",1.0,kolektor_gt,kolektor_permukaan
C:/Arib/MASSA AYAM/chicken detection + constrative classification/data/crops_kolektor_gt/test/normal/20715_03424.png,0,normal,test,test,20715,20715.png,"[64, 367, 94, 393]",1.0,kolektor_gt,kolektor_permukaan
C:/Arib/MASSA AYAM/chicken detection + constrative classification/data/crops_kolektor_gt/test/normal/20716_03425.png,0,normal,test,test,20716,20716.png,"[90, 254, 134, 298]",1.0,kolektor_gt,kolektor_permukaan
C:/Arib/MASSA AYAM/chicken detection + constrative classification/data/crops_kolektor_gt/test/normal/20717_03426.png,0,normal,test,test,20717,20717.png,"[3, 332, 169, 438]",1.0,kolektor_gt,kolektor_permukaan
C:/Arib/MASSA AYAM/chicken detection + constrative classification/data/crops_kolektor_gt/test/normal/20718_03427.png,0,normal,test,test,20718,20718.png,"[67, 164, 163, 239]",1.0,kolektor_gt,kolektor_permukaan
C:/Arib/MASSA AYAM/chicken detection + constrative classification/data/crops_kolektor_gt/test/normal/20719_03428.png,0,normal,test,test,20719,20719.png,"[17, 329, 203, 388]",1.0,kolektor_gt,kolektor_permukaan
C:/Arib/MASSA AYAM/chicken detection + constrative classification/data/crops_kolektor_gt/test/normal/20720_03429.png,0,normal,test,test,20720,20720.png,"[89, 176, 167, 270]",1.0,kolektor_gt,kolektor_permukaan
C:/Arib/MASSA AYAM/chicken detection + constrative classification/data/crops_kolektor_gt/test/normal/20721_03430.png,0,normal,test,test,20721,20721.png,"[22, 341, 90, 412]",1.0,kolektor_gt,kolektor_permukaan
C:/Arib/MASSA AYAM/chicken detection + constrative classification/data/crops_kolektor_gt/test/normal/20722_03431.png,0,normal,test,test,20722,20722.png,"[58, 324, 115, 416]",1.0,kolektor_gt,kolektor_permukaan
C:/Arib/MASSA AYAM/chicken detection + constrative classification/data/crops_kolektor_gt/test/normal/20723_03432.png,0,normal,test,test,20723,20723.png,"[184, 92, 219, 185]",1.0,kolektor_gt,kolektor_permukaan
C:/Arib/MASSA AYAM/chicken detection + constrative classification/data/crops_kolektor_gt/test/normal/20724_03434.png,0,normal,test,test,20724,20724.png,"[103, 320, 199, 395]",1.0,kolektor_gt,kolektor_permukaan
C:/Arib/MASSA AYAM/chicken detection + constrative classification/data/crops_kolektor_gt/test/normal/20725_03435.png,0,normal,test,test,20725,20725.png,"[47, 391, 143, 466]",1.0,kolektor_gt,kolektor_permukaan
C:/Arib/MASSA AYAM/chicken detection + constrative classification/data/crops_kolektor_gt/test/normal/20726_03436.png,0,normal,test,test,20726,20726.png,"[124, 359, 192, 430]",1.0,kolektor_gt,kolektor_permukaan
C:/Arib/MASSA AYAM/chicken detection + constrative classification/data/crops_kolektor_gt/test/normal/20727_03437.png,0,normal,test,test,20727,20727.png,"[92, 163, 134, 181]",1.0,kolektor_gt,kolektor_permukaan
C:/Arib/MASSA AYAM/chicken detection + constrative classification/data/crops_kolektor_gt/test/normal/20728_03438.png,0,normal,test,test,20728,20728.png,"[4, 57, 79, 359]",1.0,kolektor_gt,kolektor_permukaan
C:/Arib/MASSA AYAM/chicken detection + constrative classification/data/crops_kolektor_gt/test/normal/20729_03439.png,0,normal,test,test,20729,20729.png,"[129, 303, 194, 369]",1.0,kolektor_gt,kolektor_permukaan
C:/Arib/MASSA AYAM/chicken detection + constrative classification/data/crops_kolektor_gt/test/normal/20730_03440.png,0,normal,test,test,20730,20730.png,"[45, 407, 102, 499]",1.0,kolektor_gt,kolektor_permukaan
C:/Arib/MASSA AYAM/chicken detection + constrative classification/data/crops_kolektor_gt/test/normal/20731_03441.png,0,normal,test,test,20731,20731.png,"[25, 95, 183, 188]",1.0,kolektor_gt,kolektor_permukaan
C:/Arib/MASSA AYAM/chicken detection + constrative classification/data/crops_kolektor_gt/test/normal/20732_03442.png,0,normal,test,test,20732,20732.png,"[103, 436, 174, 564]",1.0,kolektor_gt,kolektor_permukaan
C:/Arib/MASSA AYAM/chicken detection + constrative classification/data/crops_kolektor_gt/test/normal/20733_03443.png,0,normal,test,test,20733,20733.png,"[43, 362, 202, 470]",1.0,kolektor_gt,kolektor_permukaan
C:/Arib/MASSA AYAM/chicken detection + constrative classification/data/crops_kolektor_gt/test/normal/20734_03444.png,0,normal,test,test,20734,20734.png,"[98, 106, 148, 191]",1.0,kolektor_gt,kolektor_permukaan
C:/Arib/MASSA AYAM/chicken detection + constrative classification/data/crops_kolektor_gt/test/normal/20735_03445.png,0,normal,test,test,20735,20735.png,"[75, 583, 130, 628]",1.0,kolektor_gt,kolektor_permukaan
C:/Arib/MASSA AYAM/chicken detection + constrative classification/data/crops_kolektor_gt/test/normal/20736_03446.png,0,normal,test,test,20736,20736.png,"[57, 226, 132, 528]",1.0,kolektor_gt,kolektor_permukaan
C:/Arib/MASSA AYAM/chicken detection + constrative classification/data/crops_kolektor_gt/test/normal/20737_03447.png,0,normal,test,test,20737,20737.png,"[140, 158, 164, 206]",1.0,kolektor_gt,kolektor_permukaan
C:/Arib/MASSA AYAM/chicken detection + constrative classification/data/crops_kolektor_gt/test/normal/20738_03449.png,0,normal,test,test,20738,20738.png,"[70, 26, 99, 43]",1.0,kolektor_gt,kolektor_permukaan
C:/Arib/MASSA AYAM/chicken detection + constrative classification/data/crops_kolektor_gt/test/normal/20739_03450.png,0,normal,test,test,20739,20739.png,"[56, 251, 145, 289]",1.0,kolektor_gt,kolektor_permukaan
C:/Arib/MASSA AYAM/chicken detection + constrative classification/data/crops_kolektor_gt/test/normal/20740_03451.png,0,normal,test,test,20740,20740.png,"[165, 221, 207, 239]",1.0,kolektor_gt,kolektor_permukaan
C:/Arib/MASSA AYAM/chicken detection + constrative classification/data/crops_kolektor_gt/test/normal/20741_03452.png,0,normal,test,test,20741,20741.png,"[62, 21, 96, 60]",1.0,kolektor_gt,kolektor_permukaan
C:/Arib/MASSA AYAM/chicken detection + constrative classification/data/crops_kolektor_gt/test/normal/20742_03453.png,0,normal,test,test,20742,20742.png,"[112, 424, 164, 495]",1.0,kolektor_gt,kolektor_permukaan
C:/Arib/MASSA AYAM/chicken detection + constrative classification/data/crops_kolektor_gt/test/normal/20743_03454.png,0,normal,test,test,20743,20743.png,"[49, 422, 73, 464]",1.0,kolektor_gt,kolektor_permukaan
C:/Arib/MASSA AYAM/chicken detection + constrative classification/data/crops_kolektor_gt/test/normal/20744_03456.png,0,normal,test,test,20744,20744.png,"[160, 396, 196, 449]",1.0,kolektor_gt,kolektor_permukaan
C:/Arib/MASSA AYAM/chicken detection + constrative classification/data/crops_kolektor_gt/test/normal/20745_03457.png,0,normal,test,test,20745,20745.png,"[93, 269, 154, 285]",1.0,kolektor_gt,kolektor_permukaan
C:/Arib/MASSA AYAM/chicken detection + constrative classification/data/crops_kolektor_gt/test/normal/20746_03458.png,0,normal,test,test,20746,20746.png,"[30, 163, 189, 453]",1.0,kolektor_gt,kolektor_permukaan
C:/Arib/MASSA AYAM/chicken detection + constrative classification/data/crops_kolektor_gt/test/normal/20747_03460.png,0,normal,test,test,20747,20747.png,"[91, 78, 179, 113]",1.0,kolektor_gt,kolektor_permukaan
C:/Arib/MASSA AYAM/chicken detection + constrative classification/data/crops_kolektor_gt/test/normal/20748_03461.png,0,normal,test,test,20748,20748.png,"[41, 359, 150, 615]",1.0,kolektor_gt,kolektor_permukaan
C:/Arib/MASSA AYAM/chicken detection + constrative classification/data/crops_kolektor_gt/test/normal/20749_03462.png,0,normal,test,test,20749,20749.png,"[148, 131, 205, 223]",1.0,kolektor_gt,kolektor_permukaan
C:/Arib/MASSA AYAM/chicken detection + constrative classification/data/crops_kolektor_gt/test/normal/20750_03463.png,0,normal,test,test,20750,20750.png,"[129, 487, 179, 572]",1.0,kolektor_gt,kolektor_permukaan
C:/Arib/MASSA AYAM/chicken detection + constrative classification/data/crops_kolektor_gt/test/normal/20751_03464.png,0,normal,test,test,20751,20751.png,"[206, 233, 228, 278]",1.0,kolektor_gt,kolektor_permukaan
C:/Arib/MASSA AYAM/chicken detection + constrative classification/data/crops_kolektor_gt/test/normal/20752_03465.png,0,normal,test,test,20752,20752.png,"[70, 229, 229, 337]",1.0,kolektor_gt,kolektor_permukaan
C:/Arib/MASSA AYAM/chicken detection + constrative classification/data/crops_kolektor_gt/test/normal/20753_03466.png,0,normal,test,test,20753,20753.png,"[13, 471, 48, 509]",1.0,kolektor_gt,kolektor_permukaan
C:/Arib/MASSA AYAM/chicken detection + constrative classification/data/crops_kolektor_gt/test/normal/20754_03468.png,0,normal,test,test,20754,20754.png,"[111, 33, 175, 230]",1.0,kolektor_gt,kolektor_permukaan
C:/Arib/MASSA AYAM/chicken detection + constrative classification/data/crops_kolektor_gt/test/normal/20755_03469.png,0,normal,test,test,20755,20755.png,"[5, 573, 40, 604]",1.0,kolektor_gt,kolektor_permukaan
C:/Arib/MASSA AYAM/chicken detection + constrative classification/data/crops_kolektor_gt/test/normal/20756_03470.png,0,normal,test,test,20756,20756.png,"[3, 177, 176, 423]",1.0,kolektor_gt,kolektor_permukaan
C:/Arib/MASSA AYAM/chicken detection + constrative classification/data/crops_kolektor_gt/test/normal/20757_03471.png,0,normal,test,test,20757,20757.png,"[37, 65, 98, 81]",1.0,kolektor_gt,kolektor_permukaan
C:/Arib/MASSA AYAM/chicken detection + constrative classification/data/crops_kolektor_gt/test/normal/20758_03472.png,0,normal,test,test,20758,20758.png,"[70, 291, 132, 432]",1.0,kolektor_gt,kolektor_permukaan
C:/Arib/MASSA AYAM/chicken detection + constrative classification/data/crops_kolektor_gt/test/normal/20759_03473.png,0,normal,test,test,20759,20759.png,"[186, 28, 195, 70]",1.0,kolektor_gt,kolektor_permukaan
C:/Arib/MASSA AYAM/chicken detection + constrative classification/data/crops_kolektor_gt/test/normal/20760_03474.png,0,normal,test,test,20760,20760.png,"[110, 136, 194, 178]",1.0,kolektor_gt,kolektor_permukaan
C:/Arib/MASSA AYAM/chicken detection + constrative classification/data/crops_kolektor_gt/test/normal/20761_03475.png,0,normal,test,test,20761,20761.png,"[169, 462, 178, 475]",1.0,kolektor_gt,kolektor_permukaan
C:/Arib/MASSA AYAM/chicken detection + constrative classification/data/crops_kolektor_gt/test/normal/20762_03476.png,0,normal,test,test,20762,20762.png,"[86, 311, 218, 402]",1.0,kolektor_gt,kolektor_permukaan
C:/Arib/MASSA AYAM/chicken detection + constrative classification/data/crops_kolektor_gt/test/normal/20763_03477.png,0,normal,test,test,20763,20763.png,"[204, 520, 228, 562]",1.0,kolektor_gt,kolektor_permukaan
C:/Arib/MASSA AYAM/chicken detection + constrative classification/data/crops_kolektor_gt/test/normal/20764_03478.png,0,normal,test,test,20764,20764.png,"[138, 322, 214, 381]",1.0,kolektor_gt,kolektor_permukaan
C:/Arib/MASSA AYAM/chicken detection + constrative classification/data/crops_kolektor_gt/test/normal/20765_03480.png,0,normal,test,test,20765,20765.png,"[1, 54, 63, 85]",1.0,kolektor_gt,kolektor_permukaan
C:/Arib/MASSA AYAM/chicken detection + constrative classification/data/crops_kolektor_gt/test/normal/20766_03481.png,0,normal,test,test,20766,20766.png,"[150, 122, 217, 184]",1.0,kolektor_gt,kolektor_permukaan
C:/Arib/MASSA AYAM/chicken detection + constrative classification/data/crops_kolektor_gt/test/normal/20767_03482.png,0,normal,test,test,20767,20767.png,"[8, 423, 166, 516]",1.0,kolektor_gt,kolektor_permukaan
C:/Arib/MASSA AYAM/chicken detection + constrative classification/data/crops_kolektor_gt/test/normal/20768_03483.png,0,normal,test,test,20768,20768.png,"[49, 254, 74, 314]",1.0,kolektor_gt,kolektor_permukaan
C:/Arib/MASSA AYAM/chicken detection + constrative classification/data/crops_kolektor_gt/test/normal/20769_03484.png,0,normal,test,test,20769,20769.png,"[97, 183, 212, 282]",1.0,kolektor_gt,kolektor_permukaan
C:/Arib/MASSA AYAM/chicken detection + constrative classification/data/crops_kolektor_gt/test/normal/20770_03485.png,0,normal,test,test,20770,20770.png,"[63, 122, 210, 165]",1.0,kolektor_gt,kolektor_permukaan
C:/Arib/MASSA AYAM/chicken detection + constrative classification/data/crops_kolektor_gt/test/normal/20771_03486.png,0,normal,test,test,20771,20771.png,"[103, 396, 138, 489]",1.0,kolektor_gt,kolektor_permukaan
C:/Arib/MASSA AYAM/chicken detection + constrative classification/data/crops_kolektor_gt/test/normal/20772_03488.png,0,normal,test,test,20772,20772.png,"[104, 195, 172, 347]",1.0,kolektor_gt,kolektor_permukaan
C:/Arib/MASSA AYAM/chicken detection + constrative classification/data/crops_kolektor_gt/test/normal/20773_03489.png,0,normal,test,test,20773,20773.png,"[108, 175, 217, 431]",1.0,kolektor_gt,kolektor_permukaan
C:/Arib/MASSA AYAM/chicken detection + constrative classification/data/crops_kolektor_gt/test/normal/20774_03490.png,0,normal,test,test,20774,20774.png,"[90, 181, 155, 247]",1.0,kolektor_gt,kolektor_permukaan
C:/Arib/MASSA AYAM/chicken detection + constrative classification/data/crops_kolektor_gt/test/normal/20775_03491.png,0,normal,test,test,20775,20775.png,"[64, 511, 98, 602]",1.0,kolektor_gt,kolektor_permukaan
